ID,membership_num,partnership_num,ownership_num
William Bradley,3.318411353987565,-1.9130984874377837,-1.1962137801835346
Joseph Griffin,-1.4431060519571428,-0.5509778117797554,-0.5160430593114217
Jacob Caldwell,5.070305958260311,-0.6432718733064556,1.2552695870430919
Ann Daniels,-0.4908025707682021,-0.8234019469113611,-0.6520772034858396
Stephanie Mccormick MD,-0.4908025707682021,-0.8234019469113611,-0.6520772034858395
Lisa Clay,-0.4908025707682021,-0.8234019469113611,-0.6520772034858395
Elizabeth Welch,2.0035774569760854,-0.7166751201616136,1.9344339945379017
Eugene Ochoa,-1.443106051957143,-0.5509778117797541,-0.516043059311416
Lisa Jimenez,-2.0022274895684795,0.1558297213604934,1.5257107424447331
Martha Robbins,-0.4908025707682021,-0.8234019469113611,-0.6520772034858395
Don Hopkins,-0.4908025707682021,-0.8234019469113611,-0.6520772034858395
Joseph Gray,-0.4908025707682021,-0.8234019469113611,-0.6520772034858395
Sean Vasquez,0.46150091042073893,-1.095826082042968,-0.7881113476602631
Timothy Reeves,2.759289916376225,-1.2062909542975413,0.8455400215726155
Jason Cameron,-0.6435149288733345,0.9912729374831862,2.071474452089633
Jamie Knox,-2.0833836845164537,0.9042002852560869,-0.6599175855316015
Kristin Graham,-2.1988185113572816,-0.06136197764382685,0.5728509136538702
Derek Burke,11.577106339263704,22.2878761141369,-6.401038653200628
Andrea Gibson,7.354867928287199,-1.4272206988066884,4.112842760038373
Alexander Buchanan,-1.9890004536398793,0.829313674606152,0.30178893868233075
Maria Mitchell,0.6045884656451849,5.7222887851001225,0.9518397705111968
Amanda Mckenzie,39.30451019645095,14.702483952298333,4.341478261625105
Claire Russell,-2.0022274895684795,0.1558297213604934,1.5257107424447331
Scott Medina,-1.6637475690816494,2.685551589756045,-1.2020415354746807
Jeremy Cordova,-0.4908025707682021,-0.8234019469113611,-0.6520772034858395
Victoria Parks,-2.190993951321629,0.3056029426603631,-0.3977023059831316
Bryan Taylor,-1.1443072392561136,-0.04170780312117866,0.4279700740563772
Anne Anderson,-1.0499240083795391,-0.11659441377111372,1.3896765982703099
Brian Nelson,-2.1988185113572816,-0.06136197764382685,0.5728509136538702
Cynthia Williams,-1.412454424202074,0.807404818373454,4.384290228817322
Ms. Stephanie Rivera DDS,2.986532565920095,0.3692833748599884,6.698733138492214
Michael Smith,-1.136482679220461,0.32525711718301126,-0.5425831455806246
Melanie Miller,-0.4908025707682021,-0.8234019469113611,-0.6520772034858395
Timothy Allen,-1.136482679220461,0.32525711718301126,-0.5425831455806246
Nathaniel Jimenez,4.480532892893906,-1.294846970319417,-1.603309899329497
Gregory Ortiz,0.6580919322095409,-0.8786343830386477,0.1647484811305996
Michael Compton,3.3184113539875617,-1.9130984874377894,-1.196213780183534
Victoria Anderson,0.4109963432278335,1.010927112005834,1.92659361249214
John Gonzalez,10.967490831254157,-2.7341089383374366,2.615846354549815
Natasha Phillips,-0.4908025707682021,-0.8234019469113611,-0.6520772034858395
Dakota Hansen,-0.4908025707682021,-0.8234019469113611,-0.6520772034858395
James Best,-1.23328799423974,0.3396978404702247,-0.7871050342829556
Amy Kent,-1.23328799423974,0.3396978404702247,-0.7871050342829556
Emily Johnson,1.4138043916096796,-1.3682502171745752,-0.9241454918346867
Susan Erickson,-2.1855914754286805,0.6121219756018316,-0.651070890108532
Ashley Davis,-0.4908025707682021,-0.8234019469113611,-0.6520772034858395
Debbie Daniel,-2.2932017422338564,0.013524633006108119,-0.38885561056006224
Brian Williams,-1.8056364677796777,0.37302142036481417,2.478570571235596
Jennifer Price,-0.8533329865907371,0.10059728523320752,2.342536427061172
Kimberly Palmer,-0.07116645533339697,0.9579493575885968,-1.1942011534289185
Spencer King,-1.0499240083795391,-0.11659441377111372,1.3896765982703099
Dawn Oconnell,-2.0022274895684795,0.1558297213604934,1.5257107424447331
Timothy Cuevas,0.46150091042073893,-1.095826082042968,-0.7881113476602631
Joshua Glover,0.46150091042073893,-1.095826082042968,-0.7881113476602631
Tara Villegas,0.46150091042073893,-1.095826082042968,-0.7881113476602631
Ashley Wiggins,-2.1988185113572816,-0.06136197764382685,0.5728509136538702
Andrea Hansen,-2.0022274895684795,0.1558297213604934,1.5257107424447331
Ryan Williams,0.46150091042073893,-1.095826082042968,-0.7881113476602631
Colleen Everett,0.46150091042073893,-1.095826082042968,-0.7881113476602631
Brenda Gonzalez,0.46150091042073893,-1.095826082042968,-0.7881113476602631
Clayton Rodgers,-1.443106051957143,-0.5509778117797541,-0.516043059311416
Randy Collins,-1.443106051957143,-0.5509778117797541,-0.516043059311416
Jennifer Alvarez,-2.0022274895684795,0.1558297213604934,1.5257107424447331
Bryce Baker,5.928226208572678,-0.8408093977881282,0.1575289186547359
Timothy Estrada,-2.1988185113572816,-0.06136197764382685,0.5728509136538702
Vanessa Avila,-0.6489174047662825,0.6847539045417174,2.324843036215033
Lauren Moore,-2.1988185113572816,-0.06136197764382685,0.5728509136538702
Mark Weiss,-0.31341787602969445,2.968402627358522,-0.8667252930905813
Jason Davis,-0.4908025707682021,-0.8234019469113611,-0.6520772034858395
Erin Bowen,-2.1988185113572816,-0.06136197764382685,0.5728509136538702
Albert Thomas,-1.0499240083795391,-0.11659441377111372,1.3896765982703099
Kyle Stanton,-1.246515030168341,-0.3337861127754338,0.43681676947944664
Mrs. Crystal Reyes,-2.1988185113572816,-0.06136197764382685,0.5728509136538702
Stephanie Hinton,-2.0022274895684795,0.1558297213604934,1.5257107424447331
Jonathan Smith,-0.2863869889437474,-0.23924532760285086,-0.6697705943319786
Amy Wilson,-0.2942115489794001,-0.6062102479070407,0.3007826253050232
Mr. Gregory Brown,-1.4803835832214476,2.2292593355147066,0.9747400970785847
Brian Weber,-1.9890004536398793,0.829313674606152,0.30178893868233075
Michael Nicholson,-1.23328799423974,0.3396978404702247,-0.7871050342829556
Andrea Peters,-1.9757734177112791,1.502797627851811,-0.9221328650800714
Joshua Baker,-1.7659553599938762,2.39347328010179,-1.1931948400516112
Erik Johnson,-1.443106051957143,-0.5509778117797541,-0.516043059311416
Alexandria Wilson,-1.443106051957143,-0.5509778117797541,-0.516043059311416
Stephanie Garner,0.46150091042073893,-1.095826082042968,-0.7881113476602631
Miguel Fisher,-1.873565626799051,1.7948759375060657,-0.9309795605031409
Jeremy Norris,7.90316590649143,1.9931768218388435,1.1140285071474196
Dana Goodwin,8.816986936420985,4.2058855247221185,10.07032299914194
Diana Brandt,-0.28098451305079947,0.06727370533861778,-0.9231391784573789
Brandi Bowen,-0.28098451305079947,0.06727370533861778,-0.9231391784573789
Taylor Chan,-0.4908025707682021,-0.8234019469113611,-0.6520772034858395
Michele Henry,0.9250156895392131,2.717391805855857,2.3461761867629933
Jeremiah Delacruz,-2.0887861604094025,0.5976812523146182,-0.4065490014062011
Scott Mays,-2.1988185113572816,-0.06136197764382685,0.5728509136538702
Elizabeth Savage,1.2478649975759468,-0.2270592860256872,3.0233279675031888
Taylor Park,3.3490629817426303,-0.5547158572845806,3.704119507945204
Angela Wheeler,3.3490629817426303,-0.5547158572845806,3.704119507945204
Lisa Branch,3.3490629817426303,-0.5547158572845806,3.704119507945204
Adam Blankenship,3.5150023757763633,-1.6959067884334682,-0.24335395139267105
Mr. Thomas Johnson DDS,2.0035774569760854,-0.7166751201616136,1.9344339945379017
Jeffrey Yates,-1.771357835886824,2.0869542471603215,-0.9398262559262107
Andres Cook,-0.2863869889437474,-0.23924532760285086,-0.6697705943319786
Tyler Guzman,-1.136482679220461,0.32525711718301126,-0.5425831455806246
Joseph Gonzales,1.2791632377185573,1.240800395191073,-0.8588849110448196
Cindy Ritter,0.4344700233347917,2.1118218729184046,-0.9850660464188661
Erica Mitchell,-1.3408982610449158,-0.2588995021254989,-0.5248897547344857
James Smith MD,-1.246515030168341,-0.3337861127754338,0.43681676947944664
Brian Palmer,1.909194226099511,-0.6417885095116793,0.9727274703239692
Morgan Bell,15.741658457898717,1.1318702007028774,-1.9330444763681114
Sarah Clark,-2.1855914754286805,0.6121219756018316,-0.651070890108532
Matthew Martin,-2.0022274895684795,0.1558297213604934,1.5257107424447331
Tyler Brown,-1.8056364677796777,0.37302142036481417,2.478570571235596
Erin Simmons,1.2316390622758953,3.593626734818623,2.319636100493785
Kristina Frazier,-2.1988185113572816,-0.06136197764382685,0.5728509136538702
Bryan Johnston,1.0669230958584501,0.28967885557837303,0.12936169943832151
Dale Warner,-1.246515030168341,-0.3337861127754338,0.43681676947944664
Teresa Rivera,1.4138043916096796,-1.3682502171745752,-0.9241454918346867
George Ramirez,-1.9865783694971746,0.8897595619688734,-0.41539569682927074
Alan Pacheco,-1.5561373022764735,3.2841489323517687,-1.4642568150231503
Virginia Carter,-1.23328799423974,0.3396978404702247,-0.7871050342829556
April James,-1.0234699365223379,1.2303734927202037,-1.058167009254495
Wendy Duarte,-0.38859477985597474,-0.5313236372571057,-0.6609238989089092
Alexis Murphy,-1.3408982610449158,-0.2588995021254989,-0.5248897547344857
Angela Powers,10.929636484761106,4.600744070409714,1.461831204656409
